time,price_lag,target_price
-2.0848899252172086,0.06358306327914218,0.13619134061811322
-2.0844789841668905,0.09296717178934219,0.14200030860596377
-2.084068043116572,0.1915820208046353,0.04168389989270004
-2.0836571020662533,0.32870786051890266,-0.08857103614256193
-2.0832461610159347,0.5190367451872445,-0.08030442785215927
-2.082835219965616,0.7260611460545637,-0.11136006440259053
-2.082424278915298,0.9137187481310691,-0.07739994385823415
-2.0820133378649794,0.9662539724371849,0.03654519744190948
-2.081602396814661,0.9571270902484107,-0.10197634688375515
-2.0811914557643423,0.9114926793045389,0.029172276534252865
-2.080780514714024,0.9502262768861667,-0.13079776497732098
-2.0803695736637056,0.946219352998412,-0.20385670851682464
-2.079958632613387,1.0920268611361479,-0.4359920061851561
-2.0795476915630684,1.143671657911651,-0.8238523302970169
-2.07913675051275,1.2166867154218453,-0.8401621250321355
-2.0787258094624317,1.4223754749932467,-0.4739737199518706
-2.078314868412113,1.257868988712656,-0.5019014506626901
-2.0779039273617945,1.1267535348300208,-0.8095533321730772
-2.077492986311476,0.9382055052229031,-1.1319510554987773
-2.077082045261158,0.789949321375984,-1.13306816472721
-2.0766711042108392,0.6888857966515077,-1.1804335960127599
-2.0762601631605206,0.4929917399168398,-1.3265514830917673
-2.075849222110202,0.5898257338709086,-1.3404036375243338
-2.0754382810598835,0.289083835406663,-1.5249500820614288
-2.0750273400095653,0.13949201026382585,-1.7016767619994946
-2.0746163989592468,0.1452797892128048,-1.7497124588221038
-2.074205457908928,0.045329298901593436,-1.7318387111671796
-2.0737945168586096,-0.08445051368512389,-1.6243728033919462
-2.0733835758082915,-0.07621405902696163,-1.4230697204283593
-2.072972634757973,-0.10715641571573302,-1.2465664623359805
-2.0725616937076543,-0.07332016955247232,-1.0309643812484541
-2.0721507526573357,0.040209340600573934,-1.1428987259374186
-2.071739811607017,-0.09780692664430567,-1.1802101741670734
-2.071328870556699,0.03286331347302362,-1.2217666374647727
-2.0709179295063804,-0.12652321450654685,-1.2563970235461888
-2.070506988456062,-0.19931566513408808,-1.3162740781901858
-2.0700960474057433,-0.4306042162105878,-1.383077210050466
-2.069685106355425,-0.8170497644962506,-1.3672142590067204
-2.0692741653051065,-0.8333000669299219,-1.35492605749396
-2.068863224254788,-0.46844738626160326,-1.2479069934100997
-2.0684522832044694,-0.4962732465932322,-1.249694368175592
-2.068041342154151,-0.8028029240064565,-1.3131461723505742
-2.0676304011038327,-1.124024655674781,-1.3611818691731834
-2.067219460053514,-1.125137690088046,-1.6464915661149153
-2.0668085190031955,-1.1723303492104888,-1.3533621045741542
-2.066397577952877,-1.3179152504655713,-1.6650355793068994
-2.0659866369025583,-1.3317168771900594,-1.5291950971294737
-2.06557569585224,-1.5155901622614634,-1.760660129260745
-2.0651647548019216,-1.6916722064400114,-1.7564151141927005
-2.064753813751603,-1.739532686210413,-1.8433262121647707
-2.0643428727012845,-1.7217241355981705,-1.8406451500165322
-2.0639319316509663,-1.6146502250420625,-1.825675886355533
-2.0635209906006478,-1.414081423771681,-0.8636214188292238
-2.063110049550329,-1.2382219864757862,-0.23871051644392738
-2.0626991085000106,-1.0234063447156108,-0.054387493752518876
-2.062288167449692,-1.1349323929247794,-0.07315492879018963
-2.061877226399374,-1.1721077423278359,-0.27401116806240317
-2.0614662853490553,-1.2135126225012998,-0.5521713659421651
-2.0610553442987367,-1.2480166893125195,-0.5602145523868811
-2.060644403248418,-1.3076753338635319,-0.527594962916644
-2.0602334621981,-1.3742347917767883,-0.3341116445520866
-2.0598225211477814,-1.3584297031084231,-0.2101125201960482
-2.059411580097463,-1.3461863245625063,-0.1683326350526622
-2.0590006390471443,-1.2395576277717044,0.19025942727425973
-2.0585896979968257,-1.2413384828329286,0.30375772488303004
-2.0581787569465075,-1.3045588375063897,-0.029140825189938175
-2.057767815896189,-1.3524193172767913,-0.21234673865291365
-2.0573568748458704,-1.6366883064247126,-0.3365692848546387
-2.056945933795552,-1.3446280763839353,-0.3365692848546387
-2.0565349927452337,-1.6551646776849143,-0.8372576410382102
-2.056124051694915,-1.5198196930318713,-0.36784834325075666
-2.0557131106445965,-1.7504404234604114,-0.4357685843394694
-2.055302169594278,-1.746210892690004,-0.540106586275091
-2.0548912285439593,-1.8328049700420332,-0.681532614594681
-2.054480287493641,-1.830133687450197,-0.47419714179755695
-2.0540693464433226,-1.815219026312444,-0.34505931499072806
-2.053658405393004,-0.8566737896084902,-0.10756189302591905
-2.0532474643426855,-0.23404233882796105,0.29526769474694103
-2.0528365232923673,-0.05039166063921005,0.9094543485392826
-2.0524255822420487,-0.06909063878206477,0.46171696978342514
-2.05201464119173,-0.26921422628714,0.15942721256951514
-2.0516037001414116,-0.5463597951901643,0.27918132185750905
-2.051192759091093,-0.5543736429656734,0.055312632479579925
-2.050781818040775,-0.5218730380983307,0.2163997832195868
-2.0503708769904563,-0.32909547772080544,0.5066247607664226
-2.0499599359401377,-0.20554865784837298,0.9000706310204473
-2.049548994889819,-0.163921170792256,1.079254951261065
-2.049138053839501,0.1933628758658595,1.5180554561894608
-2.0487271127891824,0.30644717225359946,1.378863646326736
-2.048316171738864,-0.025237082899417593,1.3174226387629333
-2.0479052306885452,-0.20777472667490318,1.1024908232124673
-2.0474942896382267,-0.3315441534299887,0.9014111620945667
-2.0470833485879085,-0.3315441534299887,0.6346454783448192
-2.04667240753759,-0.8304061774554324,0.35916634261329594
-2.0462614664872714,-0.3627091170014133,0.31113064579068633
-2.045850525436953,-0.4303816093279347,0.27895790001182236
-2.045439584386634,-0.5343390235269004,0.2514770129923759
-2.045028643336316,-0.6752491802462695,0.17216225777364869
-2.0446177022859975,-0.46866999314425606,0.2405293425537348
-2.044206761235679,-0.34000321497080416,0.33816468911875974
-2.0437958201853603,-0.10337209871063145,1.0283147704445301
-2.043384879135042,0.29798811071278436,1.3692565069622147
-2.0429739380847236,0.909934431125968,1.728518834826196
-2.042562997034405,0.46383023828929293,1.533471563541833
-2.0421520559840864,0.16264312605974127,1.3433395728625737
-2.041741114933768,0.2819604151617661,1.1773371415174632
-2.0413301738834497,0.05890831874342834,0.9085606611565367
-2.040919232833131,0.21940788113626425,0.7514951036388879
-2.0405082917828126,0.5085742217025521,0.8140532204311235
-2.040097350732494,0.9005849420545405,0.8940382411869104
-2.039686409682176,1.0791156619422717,0.8095847835173923
-2.0392754686318573,1.516315579472826,0.9695548250289662
-2.0388645275815387,1.377631491579987,1.0553488137726037
-2.03845358653122,1.3164145988504032,0.8473430754384201
-2.0380426454809015,1.1022667777381874,0.7085981092670692
-2.0376317044305834,0.9019205833504588,0.39044540100941355
-2.037220763380265,0.6361279654627392,0.30353430303734336
-2.0368098223299462,0.3616536791515514,0.015096700255999955
-2.0363988812796276,0.31379319938114947,-0.06086672727742881
-2.0359879402293095,0.281737808279113,-0.1627470889104983
-2.035576999178991,0.25435716171279005,-0.36248621895427907
-2.0351660581286724,0.17533171837096392,-0.41253271238806777
-2.0347551170783538,0.2434494244627916,-0.393765277350397
-2.034344176028035,0.3407286321821665,-0.08075127154353229
-2.033933234977717,1.0283612926973804,0.25862651205434584
-2.0335222939273985,1.368059395625907,0.8133829548940638
-2.03311135287708,1.7260112629319813,1.160803924936658
-2.0327004118267613,1.531675454375885,1.1038313542865859
-2.032289470776443,1.3422369972381547,0.8055631902950341
-2.0318785297261246,1.1768400834269528,0.5825881882998517
-2.031467588675806,0.909044003595356,0.44496033135693347
-2.0310566476254874,0.7525513650902748,0.39089224470078693
-2.030645706575169,0.8148812922331236,0.5026031675440648
-2.0302347655248507,0.8945745562229088,0.9199551752865508
-2.029823824474532,0.8104291545800628,1.0580298759208424
-2.0294128834242136,0.9698156825596334,1.2298412752538037
-2.029001942373895,1.0552967254983976,1.2646950831809065
-2.0285910013235764,0.8480497177484251,1.196104576555134
-2.0281800602732583,0.7098108436208926,1.0569127666924094
-2.0277691192229397,0.3928186427229756,0.7818804746522595
-2.027358178172621,0.30622456537094633,0.720662888934143
-2.0269472371223025,0.018839079865882735,0.540584881310779
-2.0265362960719844,-0.056847260236147786,0.4273100055476954
-2.026125355021666,-0.1583559987259302,0.2563922935974801
-2.025714413971347,-0.35736655181774035,0.1831099282122898
-2.0253034729210286,-0.40723049353201957,0.043247852812506093
-2.02489253187071,-0.38853151538916486,0.018671449786984772
-2.024481590820392,-0.0766592727922676,0.019788559015417803
-2.0240706497700733,0.2614805819576872,0.01375616918188057
-2.0236597087197548,0.8142134715851644,0.16009747810657485
-2.023248767669436,1.1603671741106283,0.4498756119620376
-2.022837826619118,1.103602419034105,0.3491123595574009
-2.0224268855687995,0.8064222306923081,0.30420456857440303
-2.022015944518481,0.5842605618045829,0.26912733880161394
-2.0216050034681623,0.4471347220903156,0.20612237831800506
-2.0211940624178437,0.3932638564882819,0.12591393571653178
-2.0207831213675256,0.5045672978147977,0.16501275871167906
-2.020372180317207,0.9203969546106604,0.38821118255254816
-2.0199612392668884,1.057968008090234,0.549745176983928
-2.01955029821657,1.229152700850415,0.7213331544712027
-2.0191393571662517,1.2638793745442882,0.778082303275588
-2.018728416115933,1.1955390615698076,0.6107393408563575
-2.0183174750656145,1.0568549736769686,0.5289669453350782
-2.017906534015296,0.7828259011310871,0.3862003859413691
-2.0174955929649774,0.7218316152841562,0.34754840663759484
-2.0170846519146592,0.5424104678658127,0.40608493020747255
-2.0166737108643407,0.4295487783607259,-0.08790077060550223
-2.016262769814022,0.2592545131311567,-0.0832089118460844
-2.0158518287637035,0.18623945562096234,-0.017076045522864024
-2.0154408877133854,0.04688754708016482,-0.07404861617293568
-2.015029946663067,0.022400789988331164,-0.05617486851801128
-2.014619005612748,0.023513824401596575,-0.08410259922883075
-2.0142080645624296,0.017503438569964495,-0.03606690240622114
-2.013797123512111,0.16331094670770038,0.31805672300696963
-2.013386182461793,0.45203207350868224,0.6067177476339997
-2.0129752414114743,0.3516363694321649,0.7273655443047397
-2.0125643003611557,0.30689238601890545,0.6759785197968319
-2.012153359310837,0.27194310544237965,0.40429755544198015
-2.0117424182605186,0.20916796453422462,0.34576103187210244
-2.0113314772102004,0.12925209366178655,0.27024444803004666
-2.010920536159882,0.16820829812606705,0.38485985486724966
-2.0105095951095633,0.3905925738964454,0.6967567514456817
-2.0100986540592447,0.5515373500545873,1.0144626160119636
-2.0096877130089266,0.7224994359321153,1.194987467326701
-2.009276771958608,0.7790415841259855,1.3214442319852915
-2.0088658309082894,0.6123090290188646,1.2544176782793248
-2.008454889857971,0.5308349099678552,1.057806454075156
-2.0080439488076522,0.38858911195256807,0.893144553804164
-2.007633007757334,0.3500781212535935,0.7526122128673206
-2.0072220667070155,0.4084011245086879,0.6118564500847906
-2.006811125656697,-0.08378269303716478,0.5557775668174649
-2.0064001846063784,-0.07910794850145093,0.39223277577490595
-2.0059892435560602,-0.013216311236153752,0.3786040431880261
-2.0055783025057417,-0.06998106631267673,0.287224508302225
-2.005167361455423,-0.05217251570043427,0.27895790001182236
-2.0047564204051045,-0.07999837603206321,0.5048373860009302
-2.004345479354786,-0.0321378962616613,1.178901094437269
-2.0039345383044678,0.3206940127433935,2.1092296598760867
-2.003523597254149,0.6083021051311103,3.0290573985676374
-2.0031126562038306,0.7285098217637471,1.9342903547035142
-2.002701715153512,0.6773102387535499,1.2104035746790733
-2.002290774103194,0.40662026944746366,0.6304004632767747
-2.0018798330528753,0.3482972661923693,0.3705608567433101
-2.0014688920025567,0.27305613985564475,0.34687814110053544
-2.001057950952238,0.38725347065664983,0.38329590194744395
-2.0006470099019196,0.698012678840282,1.1324293505344651
-2.0002360688516014,1.0145596659728924,1.2311818063279232
-1.9998251278012829,1.1944260271565421,1.3737249438759456
-1.9994141867509643,1.320421522738158,1.3737249438759456
-1.999003245700646,1.2536394579422485,1.166612892924508
-1.9985923046503273,1.057745401207581,0.7968497383132588
-1.998181363600009,0.8936841286922965,0.7307168719900381
-1.9977704225496904,0.7536643995035399,0.6268257137457895
-1.9973594814993718,0.6134220634321301,0.33056834636541677
-1.9969485404490535,0.5575477358862191,0.42150103755984486
-1.9965375993987349,0.39459949778419984,0.3616239829158481
-1.9961266583484165,0.38102047794236493,0.2584030902086592
-1.995715717298098,0.28997426293727524,0.23405010902882453
-1.9953047762477796,0.281737808279113,0.32096120700089475
-1.994893835197461,0.5067933666413278,0.449652190116351
-1.9944828941471424,1.178398331605524,0.8017650189183629
-1.994071953096824,2.105333390972747,1.5439723902891012
-1.9936610120465055,3.021805926855278,2.1563716693159503
-1.9932500709961871,1.9310322018554236,1.4376235917423008
-1.9928391299458685,1.2097859020596013,0.6726271921115338
-1.9924281888955502,0.6318984346923316,0.4869636383460058
-1.9920172478452316,0.3730066301668558,0.3484420940203412
-1.9916063067949132,0.3494103006056347,0.4601530168636191
-1.9911953657445947,0.38569522247807875,0.6219104331406853
-1.990784424694276,1.132096100013693,0.845332278827241
-1.9903734836439577,1.2304883421463333,1.2166593863582968
-1.9899625425936391,1.3725115332789675,1.750414175703479
-1.9895516015433208,1.3725115332789675,1.8444747727375184
-1.9891406604930022,1.166154953059607,1.5832946351299348
-1.9887297194426838,0.7977405622688402,1.0712117648163493
-1.9883187783923653,0.7318489250035427,0.6741911450313395
-1.9879078373420467,0.6283367245698829,0.7481437759535895
-1.9874968962917283,0.33315999817196335,0.7651238362257679
-1.9870859552414097,0.423760999411747,0.4639511882402906
-1.9866750141910914,0.3641023548607347,0.4514395648818434
-1.9862640731407728,0.26125797507503407,0.4668556722342157
-1.9858531320904544,0.23699382486585355,0.4585890639438133
-1.9854421910401359,0.3235879022178828,0.4744520149875586
-1.9850312499898175,0.4518094666260291,0.6123032937761635
-1.984620308939499,0.8026379136872068,1.0495398457847533
-1.9842093678891803,1.5421379778605775,2.3297470215687177
-1.9788671342350401,2.1523034432125367,2.1034206918882368
-1.9784561931847218,1.4361771017177347,1.4155048290193317
-1.9780452521344032,0.6739711355137546,1.1985622168576857
-1.9776343110840846,0.4889848160290854,0.8129361112026907
-1.9772233700337662,0.3509685487842058,0.8672276197045237
-1.9768124289834477,0.46227199011072156,0.7061404689645171
-1.9764014879331293,0.6234393731515162,0.6726271921115338
-1.9759905468828107,0.8460462558045477,0.6147609340787157
-1.9755796058324924,1.2160188947738861,0.6308473069681477
-1.9751686647821738,1.747826737431979,0.7988605349244375
-1.9747577237318554,1.8415442350289046,1.143600442818793
-1.9743467826815368,1.5813167892075108,1.9108310609064254
-1.9739358416312183,1.071101814166763,2.5053565922783507
-1.9735249005809,0.6755293836923257,1.9546217426609906
-1.9731139595305813,0.7492122618504792,1.438517279125047
-1.972703018480263,0.7661303849321097,1.1869442808819846
-1.9722920774299444,0.46605630711582313,0.9744701056340703
-1.971881136379626,0.4535903216872533,0.9621819041213101
-1.9714701953293075,0.4689501965903124,1.1373446311395694
-1.971059254278989,0.4607137419321505,1.6874092152198696
-1.9706483132286705,0.4765188306005156,2.0484589178493438
-1.970237372178352,0.6138672771974361,2.3246083191179268
-1.9698264311280336,1.049508946549419,2.1628509028408605
-1.969415490077715,2.325046384151289,2.065662399967209
-1.9690045490273966,2.099545612023768,1.6105521003036947
-1.968593607977078,1.4141390203350843,1.2083927780678942
-1.9681826669267597,1.1979877372789907,1.0674135934396776
-1.9677717258764411,0.8137682578198584,0.8095847835173923
-1.9673607848261225,0.8678617303045449,0.7005549228223532
-1.9669498437758042,0.7073621679117094,0.6898306742293984
-1.9665389027254856,0.6739711355137546,0.6299536195854013
-1.9661279616751672,0.6163159529066193,0.6078348568624324
-1.9657170206248487,0.6323436484576376,0.6248149171346108
-1.9653060795745303,0.7997440242127173,0.7740607100532299
-1.9648951385242117,1.1432264441463447,1.19051903041297
-1.9644841974738934,1.907658479176855,1.954845164506677
-1.9640732564235748,2.500015393916572,2.6948183174205496
-1.9636623153732562,1.9512894281768494,1.9622180854143336
-1.9632513743229378,1.4370675292483466,1.5748046049938458
-1.9628404332726193,1.1864121793810327,1.1889550774931636
-1.962429492222301,0.974713033978,0.8696852600070757
-1.9620185511719823,0.9624696554320836,0.8158405951966159
-1.961607610121664,1.1369934514320599,1.01602656893177
-1.9611966690713454,1.6850515965238235,1.440304653890539
-1.9607857280210268,2.0447843188911223,1.8476026785771305
-1.9603747869707084,2.3199264258502694,2.039298622176195
-1.9599638459203899,2.1587590428094745,2.0645452907387756
-1.9595529048700715,2.061925048855406,1.9371948386974391
-1.959141963819753,1.6084748288911808,1.5727938083826667
-1.9587310227694346,1.207782440115724,1.2843562056013234
-1.958320081719116,1.067317497161661,1.1719750172209857
-1.9579091406687976,0.8104291545800628,0.8786221338345381
-1.957498199618479,0.7017969958453836,0.843991747753122
-1.9570872585681605,0.6911118654780379,0.7492608851820222
-1.956676317517842,0.6314532209270254,0.7476969322622165
-1.9562653764675235,0.6094151395443753,0.7001080791309798
-1.9558544354172052,0.6263332626260059,0.646710258011893
-1.9554434943668866,0.7750346602382308,0.720662888934143
-1.9550325533165682,1.1899738895034817,0.7202160452427699
-1.9546216122662496,1.951512035059502,1.0249634427592318
-1.9542106712159313,2.6887860304063427,1.2984317818795763
-1.9537997301656127,1.9588580621870524,1.2642482394895331
-1.9533887891152941,1.5728577276666957,0.9762574803995631
-1.9529778480649758,1.18841564132491,0.7606553993120366
-1.9525669070146572,0.8703104060137282,0.7005549228223532
-1.9521559659643388,0.8166621472943477,0.6143140903873426
-1.9517450249140202,1.0161179141514642,0.710608905878248
-1.9513340838637019,1.4388483843095705,1.023399489839426
-1.9509231428133833,1.8446607313860475,1.3895878949196911
-1.9505122017630647,2.035657436702348,1.7220396013012862
-1.9501012607127464,2.0608120144421407,1.7886193113158795
-1.9496903196624278,1.9339260913299128,1.794875122995103
-1.9492793786121094,1.5708542657228184,1.5328012980047734
-1.9488684375617908,1.283468780217755,1.2490555539828472
-1.9484574965114725,1.1714975182432799,1.0922134183108854
-1.948046555461154,0.8792146813198497,0.9349244389475504
-1.9476356144108355,0.8447106145086298,0.9431910472379524
-1.947224673360517,0.7503252962637442,0.8196387665732874
-1.9468137323101984,0.7487670480851732,0.7939452543193333
-1.94640279125988,0.7013517820800773,0.7535059002500667
-1.9459918502095614,0.6481487371260027,0.729823184607292
-1.945580909159243,0.7218316152841562,0.7258015913849338
-1.9451699681089245,0.7213864015188503,0.760878821157723
-1.9447590270586061,1.0250221894575848,0.8002010659985569
-1.9443480860082876,1.2974930138248957,0.8062334558320938
-1.9439371449579692,1.2634341607789819,0.8410872637591966
-1.9435262039076506,0.9764938890392245,0.8417575292962562
-1.943115262857332,0.761678247279049,0.7606553993120366
-1.9427043218070137,0.7017969958453836,0.5526496609778532
-1.942293380756695,0.6158707391413134,0.44674770612242587
-1.9418824397063768,0.7118143055647698,0.6545300226109226
-1.9414714986560582,1.0234639412790139,0.8663339323217776
-1.9410605576057398,1.3883166219473329,1.175996610443344
-1.9406496165554212,1.7195556633350435,1.3886942075369446
-1.9402386755051027,1.7858925143656468,1.5980404769452474
-1.9398277344547843,1.7921255070799316,1.5435255465977278
-1.9394167934044657,1.531007633727926,1.375065474950065
-1.9390058523541474,1.2482968927585756,1.1561120661772402
-1.9385949113038288,1.0920268611361479,0.9713421997944589
-1.9381839702535104,0.9353116157484138,0.7914876140167812
-1.9377730292031918,0.9435480704065754,0.776518350355782
-1.9373620881528735,0.8204464642994493,0.7132899680264867
-1.936951147102555,0.7948466727943506,0.6489444764687587
-1.9365402060522363,0.7545548270341518,0.6009087796461491
-1.936129265001918,0.7309584974729307,0.6241446515975511
-1.9357183239515994,0.726951573585176,0.894261663032597
-1.935307382901281,0.7619008541617018,1.6576941097435582
-1.9336636187000071,0.8010796655086355,3.3239742348738908
-1.9332526776496886,0.8070900513402672,2.233452206077812
-1.93284173659937,0.8418167250341402,1.9769639272296462
-1.9324307955490516,0.8424845456820993,1.8739664563681437
-1.932019854498733,0.761678247279049,2.331087552642837
-1.9295542081968222,0.5544312395290766,2.9600200482504917
-1.9291432671465036,0.4489155771515398,1.8429108198177127
-1.9287323260961853,0.6559399780188591,1.4521460117119265
-1.9283213850458667,0.866971302773933,1.1275140699293609
-1.9279104439955483,1.1755044421310346,0.8938148193412238
-1.9274995029452298,1.3874261944167203,0.7626661959232157
-1.9270885618949114,1.596008843462611,0.6514021167713109
-1.9266776208445928,1.5416927640952711,0.5886205781333886
-1.9262666797942742,1.3738471745748857,0.581471079071419
-1.9258557387439559,1.1556924295749145,0.778082303275588
-1.9254447976936373,0.9715965376208578,1.2217980888090874
-1.925033856643319,0.7923979970851672,2.2910950422649434
-1.924211974542682,0.777483335947414,2.774133072639277
-1.9238010334923634,0.7144855881566062,2.469609096968502
-1.9233900924420448,0.6503748059525333,1.6530022509841402
-1.9229791513917265,0.6025143261821313,1.3388711359488428
-1.922568210341408,0.6256654419780467,1.235873665087341
-1.9221572692910895,0.8947971631055619,1.3971842376730341
-1.921746328240771,1.6554448811309705,1.9195445128882014
-1.9213353871904526,3.3156470119572794,2.784187055695172
-1.920102564039497,2.2291028177278323,2.5730534115213772
-1.9196916229891785,1.9735501164421525,1.9510469931300058
-1.9192806819388601,1.8709283435391046,1.5120230663559235
-1.9188697408885416,2.326382025447207,1.1413662243619274
-1.9184587998382232,2.953020400115491,0.843991747753122
-1.9180478587879046,1.8399859868503337,0.9045390679341785
-1.9176369177375863,1.4506465490901812,0.8388530453023312
-1.9172259766872677,1.1271987485953265,0.7754012411273492
-1.9168150356369493,0.8943519493402556,0.7628896177689021
-1.9164040945866307,0.7636817092229263,0.7964028946218854
-1.9159931535363122,0.6528234816617166,0.9116885669961481
-1.9155822124859938,0.5902709476362147,1.5506750456596974
-1.9151712714356752,0.5831475273913178,2.6974993795687885
-1.9147603303853569,0.7790415841259855,3.375584681227485
-1.9143493893350383,1.2211388530749057,2.4999944679818733
-1.91393844828472,2.286535393452315,2.0453310120097323
-1.9135275072344013,2.767811473748169,1.90859684244956
-1.9131165661840828,2.464398292692087,1.7311998969744349
-1.9127056251337644,1.6507701365952567,1.8429108198177127
-1.9122946840834458,1.3377848595850945,2.0645452907387756
-1.9118837430331275,1.2351630866820473,2.416434697695101
-1.9114728019828089,1.3958852559575359,2.4917278596914705
-1.9110618609324905,1.9163401476003235,2.7140325961495937
-1.910650919882172,2.7778287834675552,2.0759398048687907
-1.9102399788318536,2.567465279360441,1.7776716408772386
-1.909829037781535,1.9477277180544008,1.0495398457847533
-1.9094180967312164,1.5103051936411938,0.8996237873290743
-1.909007155680898,1.1410003753198146,0.9065498645453576
-1.9085962146305795,0.8447106145086298,0.6069411694796863
-1.9081852735802611,0.9050370797076013,0.5850458286024038
-1.9077743325299426,0.83959065620761,0.4773564989814838
-1.9073633914796242,0.776370301534149,0.4036272899049204
-1.9069524504293056,0.7639043161055792,0.27918132185750905
-1.9065415093789873,0.7972953485035339,0.2251132352013625
-1.9061305683286687,0.912160499952498,0.27918132185750905
-1.90571962727835,1.548816184340168,0.42217130309690454
-1.9053086862280317,2.691457312998179,1.0966818552246163
-1.9048977451777132,3.36706920185013,1.597817055099561
-1.9044868041273948,2.494672828732899,1.517161768806714
-1.9040758630770762,2.0416678225339804,0.9702250905660258
-1.9036649220267579,1.9054324103503248,0.6386670715671771
-1.9032539809764393,1.7286825455238177,0.16568302424873874
-1.9028430399261207,1.8399859868503337,0.02336330854640262
-1.9024320988758023,2.0608120144421407,-0.0369605897889675
-1.9020211578254838,2.411417854620665,0.05106761741153542
-1.9016102167751654,2.486436374074737,0.05263157033134148
-1.9011992757248468,2.7079302223145034,0.4297676458502475
-1.9007883346745285,2.0721649654574454,0.5470641148356893
-1.9003773936242099,1.7749847771156486,0.3207377851552084
